step,day,field,title,unit,domain,n_columns,rmse,relative_rmse_percent,mean_abs_error,max_abs_error,max_index,max_lat,max_lon,max_torch,max_fortran,torch_swe_at_max,fortran_swe_at_max,torch_snow_fraction_at_max,fortran_snow_fraction_at_max
64,8.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,59483,2.9076398090415185e-07,2.537939678471523e-06,7.25923180837379e-08,7.471499515077085e-06,20837,29.950000762939453,112.15000915527344,157.98848740154736,157.98849487304688,157.98848740154736,157.98849487304688,1.0,1.0
64,8.0,snow_t,Snow temperature,K,all_columns,97709,5.511740907230261e-06,2.1427436992838302e-06,4.610007697971049e-06,1.5257429254234012e-05,56152,38.150001525878906,108.95000457763672,258.652786253523,258.65277099609375,3.601294293775886,3.6012942790985107,0.2366395263062781,0.23663952885442185
64,8.0,snow_t,Snow temperature,K,snow_present,68168,6.14268465538377e-06,2.456986048363531e-06,5.020784970265099e-06,1.5257429254234012e-05,56152,38.150001525878906,108.95000457763672,258.652786253523,258.65277099609375,3.601294293775886,3.6012942790985107,0.2366395263062781,0.23663952885442185
64,8.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,59483,6.226558097154319e-06,2.488660406569344e-06,5.087974164346257e-06,1.5257429254234012e-05,56152,38.150001525878906,108.95000457763672,258.652786253523,258.65277099609375,3.601294293775886,3.6012942790985107,0.2366395263062781,0.23663952885442185
64,8.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.2469343895728597e-06,2.513564166393686e-06,2.2398258686723374e-06,7.629364972672192e-06,82743,44.25,111.65000915527344,146.87021636959935,146.87020874023438,0.009325315950349553,0.009325316175818443,0.0006349358080117733,0.0006349358563459179
64,8.0,snow_rho,Snow density,kg m-3,snow_present,68168,3.88732204381241e-06,2.7777760328314532e-06,3.2104674598360726e-06,7.629364972672192e-06,82743,44.25,111.65000915527344,146.87021636959935,146.87020874023438,0.009325315950349553,0.009325316175818443,0.0006349358080117733,0.0006349358563459179
64,8.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,59483,3.826405196067526e-06,2.757259309981885e-06,3.146752122111925e-06,7.6293463564525155e-06,29285,31.950000762939453,116.75,159.90004730219792,159.90003967285156,18.11747935161554,18.11747932434082,1.0,1.0
64,8.0,snow_alb,Snow albedo,1,all_columns,97709,1.9497682121733694e-08,2.568329457939396e-06,1.7660759126091374e-08,2.9801583423250122e-08,63440,39.75,113.75,0.7615659534923793,0.7615659236907959,1.17742989070474,1.1774299144744873,0.07745223255868176,0.0774522311366131
64,8.0,snow_alb,Snow albedo,1,snow_present,68168,1.7279170152879958e-08,2.4125447841830836e-06,1.4982143942486126e-08,2.9801583423250122e-08,63440,39.75,113.75,0.7615659534923793,0.7615659236907959,1.17742989070474,1.1774299144744873,0.07745223255868176,0.0774522311366131
64,8.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,59483,1.7254563646947017e-08,2.396509066323844e-06,1.4954452230956167e-08,2.9801583423250122e-08,63440,39.75,113.75,0.7615659534923793,0.7615659236907959,1.17742989070474,1.1774299144744873,0.07745223255868176,0.0774522311366131
72,9.0,avg_skin_t,Surface temperature,K,all_columns,97709,6.6245953005812335e-06,2.5769155976159903e-06,5.423364609297158e-06,1.52585744785938e-05,14239,28.25,101.25,261.02601623556615,261.0260314941406,0.025016982119286133,0.02501698210835457,0.001654040921037065,0.0016540408766853151
72,9.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.287844408789476e-06,2.798406770457985e-06,6.023570429551212e-06,1.525843526906101e-05,64414,39.95000076293945,113.85000610351562,258.337692261096,258.33770751953125,0.5305220672903554,0.5305220484733582,0.035049868415711276,0.03504986606780572
72,9.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,7.654012570487054e-06,2.9198146415920947e-06,6.381650554466324e-06,1.5258504220128088e-05,16497,28.850000381469727,105.05000305175781,278.2985687253011,278.2985534667969,0.0,0.0,0.0,0.0
72,9.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.77137454101092e-06,2.9518339225428912e-06,6.499566484414508e-06,1.5258316693689267e-05,698,21.75,109.95000457763672,286.7435455317542,286.7435302734375,0.0,0.0,0.0,0.0
72,9.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.481693606247354e-06,2.849677723803733e-06,6.217369475048324e-06,1.5258474149959511e-05,20735,29.950000762939453,101.95000457763672,262.455795287771,262.4557800292969,0.10436779715466145,0.10436780005693436,0.006925739400652586,0.006925739784186777
72,9.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.490261606959703e-07,1.9509039659815364e-06,4.7597223915521256e-07,9.536669089982297e-07,88995,46.35000228881836,130.15000915527344,29.263731956474526,29.263731002807617,2.51889346064973,2.5188934803009033,0.21011893222892863,0.21011892904749524
72,9.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.2039213888551952e-06,2.7994216290569132e-06,1.9081168353429024e-06,3.814682642655498e-06,69131,40.95000076293945,103.25,79.47668075562986,79.4766845703125,0.6889559848663804,0.6889559626579285,0.04566586652445878,0.04566586679108497
72,9.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.45345139316525e-06,2.3703763953396994e-06,3.842396194615542e-06,1.5239014430790121e-05,4796,24.25,112.65000915527344,280.2946624558113,280.2946472167969,0.0,0.0,0.0,0.0
72,9.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.792820125853266e-06,2.927776052936368e-06,7.609289693737642e-06,1.5258662472206197e-05,32883,32.85000228881836,92.85000610351562,299.9440155030563,299.94403076171875,0.0,0.0,0.0,0.0
72,9.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,2.1183715788818833e-07,2.5146081223310896e-06,3.7924508911401435e-08,7.5107254531303624e-06,24101,30.75,112.95000457763672,132.27274310642858,132.27273559570312,132.27274310642858,132.27273559570312,1.0,1.0
72,9.0,snow_w,Snow water equivalent,kg m-2,snow_present,68263,2.534409221251438e-07,2.5146081223310887e-06,5.4283665235710324e-08,7.5107254531303624e-06,24101,30.75,112.95000457763672,132.27274310642858,132.27273559570312,132.27274310642858,132.27273559570312,1.0,1.0
72,9.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,57713,2.7563387307011867e-07,2.514608130243274e-06,6.418835530183439e-08,7.5107254531303624e-06,24101,30.75,112.95000457763672,132.27274310642858,132.27273559570312,132.27274310642858,132.27273559570312,1.0,1.0
72,9.0,snow_t,Snow temperature,K,all_columns,97709,5.315514172493788e-06,2.0741219323088038e-06,4.475269952946115e-06,1.5257262873547006e-05,14342,28.25,111.55000305175781,267.5804290786746,267.5804443359375,11.965996395512997,11.965996742248535,0.7735131461428377,0.7735131467046537
72,9.0,snow_t,Snow temperature,K,snow_present,68263,5.8870758270889025e-06,2.3676929264675298e-06,4.826035772126026e-06,1.5257262873547006e-05,14342,28.25,111.55000305175781,267.5804290786746,267.5804443359375,11.965996395512997,11.965996742248535,0.7735131461428377,0.7735131467046537
72,9.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,57713,5.974776637794897e-06,2.4026346706353224e-06,4.8925901023282094e-06,1.5257262873547006e-05,14342,28.25,111.55000305175781,267.5804290786746,267.5804443359375,11.965996395512997,11.965996742248535,0.7735131461428377,0.7735131467046537
72,9.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.3723214443330827e-06,2.550531798951503e-06,2.3682279820036195e-06,7.6293065376376035e-06,42951,35.25,99.75,132.0362777709081,132.03627014160156,0.35454927714476836,0.3545492887496948,0.026852413831290778,0.026852416261793854
72,9.0,snow_rho,Snow density,kg m-3,snow_present,68263,4.034628603756532e-06,2.8036005128855694e-06,3.3897893132969785e-06,7.6293065376376035e-06,42951,35.25,99.75,132.0362777709081,132.03627014160156,0.35454927714476836,0.3545492887496948,0.026852413831290778,0.026852416261793854
72,9.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,57713,3.995217955231778e-06,2.7921365523148124e-06,3.3524412829963482e-06,7.6293065376376035e-06,42951,35.25,99.75,132.0362777709081,132.03627014160156,0.35454927714476836,0.3545492887496948,0.026852413831290778,0.026852416261793854
72,9.0,snow_alb,Snow albedo,1,all_columns,97709,1.9504311451878234e-08,2.6099437579288597e-06,1.768232626521718e-08,2.980139979236185e-08,20815,29.950000762939453,109.95000457763672,0.6399182379254984,0.6399182677268982,10.366933499182045,10.366933822631836,0.6387511808818174,0.6387511816627564
72,9.0,snow_alb,Snow albedo,1,snow_present,68263,1.730073332875759e-08,2.477323455444126e-06,1.5025344159673788e-08,2.980139979236185e-08,20815,29.950000762939453,109.95000457763672,0.6399182379254984,0.6399182677268982,10.366933499182045,10.366933822631836,0.6387511808818174,0.6387511816627564
72,9.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,57713,1.719884927723897e-08,2.4512144198772558e-06,1.491087710594903e-08,2.980139979236185e-08,20815,29.950000762939453,109.95000457763672,0.6399182379254984,0.6399182677268982,10.366933499182045,10.366933822631836,0.6387511808818174,0.6387511816627564
80,10.0,avg_skin_t,Surface temperature,K,all_columns,97709,6.538744967308515e-06,2.5500443954218744e-06,5.351227154558562e-06,1.5258389510108827e-05,2137,22.950000762939453,110.25,278.48420715371986,278.4842224121094,0.0,0.0,0.0,0.0
80,10.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.17525727175954e-06,2.759146547135641e-06,5.922777282433989e-06,1.5258605685630755e-05,22588,30.450000762939453,85.55000305175781,267.64100646990994,267.6410217285156,0.0,0.0,0.0,0.0
80,10.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,7.578033194775759e-06,2.8927360662192994e-06,6.302492583584447e-06,1.5258778034876741e-05,13063,27.850000381469727,119.15000915527344,271.3645172119251,271.3645324707031,5.2284170160411945,5.228416919708252,0.3278297730757119,0.3278297575778624
80,10.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.782228977762711e-06,2.95623767075989e-06,6.514937015089987e-06,1.5258737334988837e-05,68098,40.75,97.45000457763672,257.63056945805954,257.6305847167969,0.0022138884686208416,0.002213888568803668,0.0001461106095530918,0.00014611061214659337
80,10.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.502819826998638e-06,2.857506548149314e-06,6.2325369682652665e-06,1.5258464770795399e-05,77048,42.650001525878906,97.85000610351562,258.563888550129,258.56390380859375,0.00023045872270110746,0.00023045872512739152,1.5072621319344104e-05,1.5072621991805033e-05
80,10.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.491348609805103e-07,1.9657066041877354e-06,4.7574793254222594e-07,9.536700638079765e-07,71108,41.35000228881836,105.35000610351562,26.288043022160014,26.288043975830078,0.5130484843882548,0.5130484700202942,0.03354900138637237,0.033549001238512885
80,10.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.199576459623851e-06,2.8049874334829484e-06,1.9042264980464918e-06,3.814696626136538e-06,5672,24.650001525878906,111.25,76.39857864379947,76.3985824584961,0.0,0.0,0.0,0.0
80,10.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.440227416352446e-06,2.3599908336801856e-06,3.832588806416126e-06,1.5253379558544111e-05,5746,24.650001525878906,118.65000915527344,262.2637481635358,262.26373291015625,0.0,0.0,0.0,0.0
80,10.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.834734331677909e-06,2.9410206830438285e-06,7.657516294356629e-06,1.5258783719218627e-05,20089,29.75,117.15000915527344,301.4159088134712,301.4158935546875,0.0,0.0,0.0,0.0
80,10.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,2.0078120202227564e-07,2.5282923432641297e-06,3.264686039263797e-08,7.523623793304068e-06,18862,29.450000762939453,112.15000915527344,138.4180525675691,138.4180450439453,138.4180525675691,138.4180450439453,1.0,1.0
80,10.0,snow_w,Snow water equivalent,kg m-2,snow_present,68249,2.402382679071445e-07,2.5282923432641306e-06,4.6739030312218226e-08,7.523623793304068e-06,18862,29.450000762939453,112.15000915527344,138.4180525675691,138.4180450439453,138.4180525675691,138.4180450439453,1.0,1.0
80,10.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,55183,2.6716998433016743e-07,2.5282923590172963e-06,5.778374020118189e-08,7.523623793304068e-06,18862,29.450000762939453,112.15000915527344,138.4180525675691,138.4180450439453,138.4180525675691,138.4180450439453,1.0,1.0
80,10.0,snow_t,Snow temperature,K,all_columns,97709,5.1932411699560345e-06,2.0295881644526085e-06,4.390290449752588e-06,1.5257400093560136e-05,46570,36.04999923706055,114.95000457763672,262.15242004255634,262.15240478515625,0.0774829493884652,0.07748294621706009,0.005125191126064856,0.005125190974601807
80,10.0,snow_t,Snow temperature,K,snow_present,68249,5.729086661511012e-06,2.3097029814234472e-06,4.704613226629002e-06,1.5257400093560136e-05,46570,36.04999923706055,114.95000457763672,262.15242004255634,262.15240478515625,0.0774829493884652,0.07748294621706009,0.005125191126064856,0.005125190974601807
80,10.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,55183,5.773559954352301e-06,2.332934325553032e-06,4.732344006492918e-06,1.5257400093560136e-05,46570,36.04999923706055,114.95000457763672,262.15242004255634,262.15240478515625,0.0774829493884652,0.07748294621706009,0.005125191126064856,0.005125190974601807
80,10.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.4667671824651377e-06,2.582460481364025e-06,2.4526962726914697e-06,7.6292373307751404e-06,68318,40.75,119.45000457763672,151.03998565658108,151.03997802734375,0.012562934339728804,0.012562934309244156,0.0008317621512685449,0.0008317621912636802
80,10.0,snow_rho,Snow density,kg m-3,snow_present,68249,4.148048396783459e-06,2.8300325858752374e-06,3.5114140882417447e-06,7.6292373307751404e-06,68318,40.75,119.45000457763672,151.03998565658108,151.03997802734375,0.012562934339728804,0.012562934309244156,0.0008317621512685449,0.0008317621912636802
80,10.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,55183,4.124831596972821e-06,2.8200867052799497e-06,3.49890687219372e-06,7.628974145745815e-06,60227,39.150001525878906,74.6500015258789,147.23564910846633,147.2356414794922,0.23690848187213212,0.23690848052501678,0.01609042941072003,0.01609043015294736
80,10.0,snow_alb,Snow albedo,1,all_columns,97709,1.9485188153575367e-08,2.6426249375192863e-06,1.7653646511811962e-08,2.98016590294381e-08,50153,36.85000228881836,110.25,0.7002600729472118,0.7002601027488708,1.6618980798082055,1.661898136138916,0.11015839180508022,0.11015839532519811
80,10.0,snow_alb,Snow albedo,1,snow_present,68249,1.7268257471598758e-08,2.528313919269202e-06,1.498247611445279e-08,2.98016590294381e-08,50153,36.85000228881836,110.25,0.7002600729472118,0.7002601027488708,1.6618980798082055,1.661898136138916,0.11015839180508022,0.11015839532519811
80,10.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,55183,1.7168227769566846e-08,2.503953597571844e-06,1.4866186596012414e-08,2.98016590294381e-08,50153,36.85000228881836,110.25,0.7002600729472118,0.7002601027488708,1.6618980798082055,1.661898136138916,0.11015839180508022,0.11015839532519811
88,11.0,avg_skin_t,Surface temperature,K,all_columns,97709,6.889214451813354e-06,2.667314107324578e-06,5.65190859652181e-06,1.5258715905019926e-05,20555,29.950000762939453,83.95000457763672,266.2316741944091,266.231689453125,9.761577895906824e-08,9.761578212419408e-08,9.761577895906824e-09,9.761578212419408e-09
88,11.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.420571137856407e-06,2.8422675291558517e-06,6.154687222947884e-06,1.5258592384270742e-05,64962,40.04999923706055,120.05000305175781,263.23692321757676,263.2369079589844,0.0021509410986077513,0.002150941174477339,0.00014214524120317615,0.00014214525098815806
88,11.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,7.686439476491303e-06,2.9284062629731094e-06,6.420666879577625e-06,1.5257745815233648e-05,69068,40.95000076293945,96.95000457763672,257.0748443613948,257.0748596191406,0.0030767551629767805,0.0030767552088946104,0.00020358338048389156,0.00020358338720147237
88,11.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.817156263719515e-06,2.969317424209995e-06,6.541113801653035e-06,1.525861040363452e-05,63206,39.75,90.35000610351562,264.29316711443647,264.2931823730469,0.03417673820479832,0.03417673707008362,0.0022562522394783055,0.002256252237559346
88,11.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.527886623700365e-06,2.8668395622713567e-06,6.263249395519901e-06,1.5258744554103032e-05,9085,26.25,105.75,280.0677947997602,280.0677795410156,0.0,0.0,0.0,0.0
88,11.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.519738200634877e-07,1.989482404658014e-06,4.783019605046877e-07,9.536518774666547e-07,35831,33.54999923706055,94.45000457763672,29.719897270180198,29.71989631652832,0.0,0.0,0.0,0.0
88,11.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.199808037650868e-06,2.8155298067244985e-06,1.904654845354051e-06,3.8145953453749826e-06,17960,29.25,99.45000457763672,81.80310440053285,81.8031005859375,0.005946136297862047,0.005946136079728603,0.00039444918225214307,0.00039444918469580645
88,11.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.451921896537911e-06,2.363872812132433e-06,3.843146972165573e-06,1.5254330321567977e-05,6855,25.150001525878906,117.65000915527344,262.0333404585603,262.0333557128906,0.0,0.0,0.0,0.0
88,11.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.811190253641245e-06,2.9324653524268288e-06,7.637162208049901e-06,1.5258607561463577e-05,79168,43.25,87.85000610351562,299.9903106687638,299.99029541015625,0.8234978209871537,0.8234978318214417,0.05651066526204101,0.05651066581640426
88,11.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.8826237019509042e-07,2.516238043946317e-06,3.002979808442613e-08,7.552177692105033e-06,20437,29.850000381469727,112.35000610351562,156.41872413727543,156.41873168945312,156.41872413727543,156.41873168945312,1.0,1.0
88,11.0,snow_w,Snow water equivalent,kg m-2,snow_present,70852,2.2108269468471192e-07,2.516238043946317e-06,4.141282586615666e-08,7.552177692105033e-06,20437,29.850000381469727,112.35000610351562,156.41872413727543,156.41873168945312,156.41872413727543,156.41873168945312,1.0,1.0
88,11.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,56790,2.4694193903245217e-07,2.5162380564625644e-06,5.164579025548464e-08,7.552177692105033e-06,20437,29.850000381469727,112.35000610351562,156.41872413727543,156.41873168945312,156.41872413727543,156.41873168945312,1.0,1.0
88,11.0,snow_t,Snow temperature,K,all_columns,97709,5.489068112853084e-06,2.127456673269255e-06,4.595016953781881e-06,1.5257566985837911e-05,23775,30.75,80.35000610351562,263.6083526623549,263.6083679199219,0.0003004884757988805,0.00030048846383579075,1.9949940650487937e-05,1.9949940767512623e-05
88,11.0,snow_t,Snow temperature,K,snow_present,70852,6.038813506908872e-06,2.3960646257874075e-06,4.948642814944138e-06,1.5257566985837911e-05,23775,30.75,80.35000610351562,263.6083526623549,263.6083679199219,0.0003004884757988805,0.00030048846383579075,1.9949940650487937e-05,1.9949940767512623e-05
88,11.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,56790,6.059440665165657e-06,2.4110367325177545e-06,4.96219049582146e-06,1.5257245934208186e-05,35109,33.35000228881836,106.15000915527344,260.61143493806657,260.6114501953125,0.20748564942414763,0.2074856460094452,0.013533261095581953,0.013533260829197882
88,11.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.4042540611892474e-06,2.568585951215436e-06,2.409546347455716e-06,7.629065407854796e-06,58039,38.650001525878906,80.35000610351562,151.45310211148728,151.45309448242188,0.12116516573442847,0.12116516381502151,0.00800017721956178,0.008000177495817646
88,11.0,snow_rho,Snow density,kg m-3,snow_present,70852,3.99772753556207e-06,2.7967084020439344e-06,3.3229035745434225e-06,7.629065407854796e-06,58039,38.650001525878906,80.35000610351562,151.45310211148728,151.45309448242188,0.12116516573442847,0.12116516381502151,0.00800017721956178,0.008000177495817646
88,11.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,56790,3.9539645172380405e-06,2.7862824858304216e-06,3.2908945945335268e-06,7.629065407854796e-06,58039,38.650001525878906,80.35000610351562,151.45310211148728,151.45309448242188,0.12116516573442847,0.12116516381502151,0.00800017721956178,0.008000177495817646
88,11.0,snow_alb,Snow albedo,1,all_columns,97709,1.94316262320077e-08,2.6653414353049774e-06,1.758597897641207e-08,2.980222180148928e-08,95519,50.04999923706055,126.05000305175781,0.6254763901232667,0.6254763603210449,0.4854858673770916,0.48548588156700134,0.04784869875236512,0.04784870160039312
88,11.0,snow_alb,Snow albedo,1,snow_present,70852,1.7471302387763416e-08,2.578482638437177e-06,1.5214639548874208e-08,2.980222180148928e-08,95519,50.04999923706055,126.05000305175781,0.6254763901232667,0.6254763603210449,0.4854858673770916,0.48548588156700134,0.04784869875236512,0.04784870160039312
88,11.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,56790,1.738610890668905e-08,2.5522630061592256e-06,1.5106346455771178e-08,2.980222180148928e-08,95519,50.04999923706055,126.05000305175781,0.6254763901232667,0.6254763603210449,0.4854858673770916,0.48548588156700134,0.04784869875236512,0.04784870160039312
96,12.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.14759715831772e-06,2.7547665726517996e-06,5.8952176764524774e-06,1.5258588405231421e-05,76268,42.45000076293945,111.65000915527344,260.8462066652397,260.8462219238281,0.7139108403954109,0.7139108180999756,0.04733250361133192,0.047332503744921074
96,12.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.5648662586551135e-06,2.8887376923186177e-06,6.29679522218622e-06,1.5258511496085703e-05,34231,33.150001525878906,102.15000915527344,260.92060852023025,260.92059326171875,0.024365695358077248,0.02436569519340992,0.002052851735569037,0.0020528517041899117
96,12.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,7.824948388666485e-06,2.9748206136562824e-06,6.553732927507134e-06,1.5258377061400097e-05,77073,42.650001525878906,110.75,260.27708435099794,260.277099609375,0.40554245724007054,0.4055424630641937,0.02688540091153641,0.026885401492965724
96,12.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.80797738569419e-06,2.96442820588496e-06,6.540328421655968e-06,1.525860892570563e-05,22163,30.350000381469727,83.85000610351562,258.8128814695464,258.8128662109375,2.3944648725817744e-05,2.3944649001350626e-05,1.5818434593050075e-06,1.5818434932248177e-06
96,12.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.5167925350149e-06,2.862379126315627e-06,6.245941815717985e-06,1.5258697999342985e-05,58259,38.650001525878906,102.35000610351562,261.292953491302,261.29296875,0.05988359259899408,0.059883590787649155,0.0039694416803638145,0.003969441665810522
96,12.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.499524601585966e-07,1.9947494327774635e-06,4.7621142676187213e-07,9.536634273388245e-07,86445,45.45000076293945,83.85000610351562,29.91293239592417,29.912931442260742,1.1854489168965199,1.1854488849639893,0.11294399301405875,0.11294398793154443
96,12.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1928767324969916e-06,2.8162112200958277e-06,1.897415626428849e-06,3.81468979071542e-06,19421,29.650001525878906,89.75,80.39331436156479,80.393310546875,5.3636268691284485e-05,5.363626769394614e-05,3.564570227112207e-06,3.564570197942199e-06
96,12.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.443044604236905e-06,2.357455251947839e-06,3.835654006456252e-06,1.5256238043548365e-05,5248,24.450000762939453,113.85000610351562,257.15071106212133,257.1507263183594,0.0,0.0,0.0,0.0
96,12.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.796127895871782e-06,2.926736987770816e-06,7.611005249255451e-06,1.5258738017109863e-05,10347,26.850000381469727,102.65000915527344,300.54911804194114,300.5491027832031,0.0,0.0,0.0,0.0
96,12.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.870674312841388e-07,2.534103030983217e-06,2.9689606353383502e-08,7.507510048299082e-06,20435,29.850000381469727,112.15000915527344,177.59726702899442,177.59725952148438,177.59726702899442,177.59725952148438,1.0,1.0
96,12.0,snow_w,Snow water equivalent,kg m-2,snow_present,71874,2.1811199965346724e-07,2.534103030983218e-06,4.0361490151150274e-08,7.507510048299082e-06,20435,29.850000381469727,112.15000915527344,177.59726702899442,177.59725952148438,177.59726702899442,177.59725952148438,1.0,1.0
96,12.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,56807,2.4533783105533107e-07,2.5341030454287003e-06,5.104561383385553e-08,7.507510048299082e-06,20435,29.850000381469727,112.15000915527344,177.59726702899442,177.59725952148438,177.59726702899442,177.59725952148438,1.0,1.0
96,12.0,snow_t,Snow temperature,K,all_columns,97709,5.4258804367452846e-06,2.091300893092353e-06,4.5598333847480825e-06,1.5258632288350782e-05,68103,40.75,97.95000457763672,265.9389801023823,265.93896484375,0.02551104879634056,0.02551104873418808,0.0024638665109872125,0.0024638664949763796
96,12.0,snow_t,Snow temperature,K,snow_present,71874,5.933112692231483e-06,2.3327349920267743e-06,4.882518923858241e-06,1.5258632288350782e-05,68103,40.75,97.95000457763672,265.9389801023823,265.93896484375,0.02551104879634056,0.02551104873418808,0.0024638665109872125,0.0024638664949763796
96,12.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,56807,5.95347896012958e-06,2.345997249164224e-06,4.89133726047497e-06,1.5258632288350782e-05,68103,40.75,97.95000457763672,265.9389801023823,265.93896484375,0.02551104879634056,0.02551104873418808,0.0024638665109872125,0.0024638664949763796
96,12.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.3729487321606035e-06,2.5513159644705835e-06,2.3993770375999406e-06,1.4156501208617556e-05,20039,29.75,112.15000915527344,264.0901020471262,264.090087890625,175.56618713244416,175.56619262695312,1.0,1.0
96,12.0,snow_rho,Snow density,kg m-3,snow_present,71874,3.9327027032447085e-06,2.769377456899083e-06,3.2618294649922445e-06,1.4156501208617556e-05,20039,29.75,112.15000915527344,264.0901020471262,264.090087890625,175.56618713244416,175.56619262695312,1.0,1.0
96,12.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,56807,3.880758233625186e-06,2.7527012755616917e-06,3.231845927231821e-06,1.4156501208617556e-05,20039,29.75,112.15000915527344,264.0901020471262,264.090087890625,175.56618713244416,175.56619262695312,1.0,1.0
96,12.0,snow_alb,Snow albedo,1,all_columns,97709,1.9366148790570353e-08,2.6772204776815947e-06,1.7486169488211913e-08,2.9801628498304922e-08,8002,25.75,103.05000305175781,0.6602762639529491,0.6602762937545776,0.00877691133334561,0.008776911534368992,0.0005704472467559421,0.0005704472848552829
96,12.0,snow_alb,Snow albedo,1,snow_present,71874,1.7479566532830114e-08,2.600951341137565e-06,1.520162694216488e-08,2.9801628498304922e-08,8002,25.75,103.05000305175781,0.6602762639529491,0.6602762937545776,0.00877691133334561,0.008776911534368992,0.0005704472467559421,0.0005704472848552829
96,12.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,56807,1.730380019017366e-08,2.56015740542798e-06,1.5009990052537503e-08,2.9801428103048977e-08,95550,50.150001525878906,120.75,0.5497641861447694,0.5497642159461975,0.20406629988470054,0.20406630635261536,0.018683904712143932,0.018683905864017292
104,13.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.42551254323331e-06,2.8448162980123416e-06,6.159222529042338e-06,1.5258405483109527e-05,72175,41.54999923706055,113.65000915527344,260.5441436771414,260.5441589355469,0.3166000925899562,0.31660008430480957,0.021030039076008214,0.021030038777761134
